An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-03 18:09:08,051 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-03 18:09:10,981 INFO running disc_r2 seed=1 for 60 tasks x 5000 steps (noise_mode=step)
2026-08-03 18:09:42,066 INFO disc_r2 seed=1 task 10/60 online_acc=0.7100 elapsed=28.9s
2026-08-03 18:10:08,067 INFO disc_r2 seed=1 task 20/60 online_acc=0.7304 elapsed=54.9s
2026-08-03 18:10:33,714 INFO disc_r2 seed=1 task 30/60 online_acc=0.7258 elapsed=80.5s
2026-08-03 18:10:59,482 INFO disc_r2 seed=1 task 40/60 online_acc=0.7156 elapsed=106.3s
2026-08-03 18:11:23,608 INFO disc_r2 seed=1 task 50/60 online_acc=0.7384 elapsed=130.4s
2026-08-03 18:11:43,503 INFO disc_r2 seed=1 task 60/60 online_acc=0.7134 elapsed=150.3s
2026-08-03 18:11:43,548 INFO disc_r2 seed=1 done: avg online acc 0.7229 (wall 150.3s) -> outputs/ipmnist_screening/shards/disc_r2_seed1.json
