An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-03 18:09:07,961 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-03 18:09:10,993 INFO running disc_r3 seed=2 for 60 tasks x 5000 steps (noise_mode=step)
2026-08-03 18:09:39,520 INFO disc_r3 seed=2 task 10/60 online_acc=0.7594 elapsed=25.7s
2026-08-03 18:10:06,410 INFO disc_r3 seed=2 task 20/60 online_acc=0.7594 elapsed=52.6s
2026-08-03 18:10:32,286 INFO disc_r3 seed=2 task 30/60 online_acc=0.7788 elapsed=78.5s
2026-08-03 18:10:58,304 INFO disc_r3 seed=2 task 40/60 online_acc=0.7790 elapsed=104.5s
2026-08-03 18:11:22,884 INFO disc_r3 seed=2 task 50/60 online_acc=0.7906 elapsed=129.1s
2026-08-03 18:11:43,214 INFO disc_r3 seed=2 task 60/60 online_acc=0.7738 elapsed=149.4s
2026-08-03 18:11:43,278 INFO disc_r3 seed=2 done: avg online acc 0.7723 (wall 149.4s) -> outputs/ipmnist_screening/shards/disc_r3_seed2.json
