An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-03 18:09:08,372 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-03 18:09:11,161 INFO running disc_r3 seed=0 for 60 tasks x 5000 steps (noise_mode=step)
2026-08-03 18:09:40,937 INFO disc_r3 seed=0 task 10/60 online_acc=0.7806 elapsed=26.1s
2026-08-03 18:10:07,459 INFO disc_r3 seed=0 task 20/60 online_acc=0.7758 elapsed=52.6s
2026-08-03 18:10:33,385 INFO disc_r3 seed=0 task 30/60 online_acc=0.7806 elapsed=78.5s
2026-08-03 18:10:59,477 INFO disc_r3 seed=0 task 40/60 online_acc=0.7848 elapsed=104.6s
2026-08-03 18:11:23,973 INFO disc_r3 seed=0 task 50/60 online_acc=0.7710 elapsed=129.1s
2026-08-03 18:11:43,882 INFO disc_r3 seed=0 task 60/60 online_acc=0.7828 elapsed=149.0s
2026-08-03 18:11:43,929 INFO disc_r3 seed=0 done: avg online acc 0.7737 (wall 149.0s) -> outputs/ipmnist_screening/shards/disc_r3_seed0.json
