An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-03 18:09:10,442 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-03 18:09:16,255 INFO running disc_r3 seed=1 for 60 tasks x 5000 steps (noise_mode=step)
2026-08-03 18:09:48,690 INFO disc_r3 seed=1 task 10/60 online_acc=0.7662 elapsed=28.2s
2026-08-03 18:10:13,830 INFO disc_r3 seed=1 task 20/60 online_acc=0.7674 elapsed=53.4s
2026-08-03 18:10:39,795 INFO disc_r3 seed=1 task 30/60 online_acc=0.7724 elapsed=79.3s
2026-08-03 18:11:06,002 INFO disc_r3 seed=1 task 40/60 online_acc=0.7644 elapsed=105.5s
2026-08-03 18:11:29,426 INFO disc_r3 seed=1 task 50/60 online_acc=0.7920 elapsed=129.0s
2026-08-03 18:11:46,229 INFO disc_r3 seed=1 task 60/60 online_acc=0.7658 elapsed=145.8s
2026-08-03 18:11:46,273 INFO disc_r3 seed=1 done: avg online acc 0.7742 (wall 145.8s) -> outputs/ipmnist_screening/shards/disc_r3_seed1.json
