WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 20:59:05,663 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 20:59:09,902 INFO running sigma0_ndecay099 seed=3 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 21:00:34,418 INFO sigma0_ndecay099 seed=3 task 20/200 online_acc=0.8668 elapsed=81.1s
2026-08-02 21:02:00,605 INFO sigma0_ndecay099 seed=3 task 40/200 online_acc=0.8684 elapsed=167.3s
2026-08-02 21:03:23,160 INFO sigma0_ndecay099 seed=3 task 60/200 online_acc=0.8608 elapsed=249.9s
2026-08-02 21:04:47,545 INFO sigma0_ndecay099 seed=3 task 80/200 online_acc=0.8614 elapsed=334.3s
2026-08-02 21:06:03,852 INFO sigma0_ndecay099 seed=3 task 100/200 online_acc=0.8620 elapsed=410.6s
2026-08-02 21:07:22,971 INFO sigma0_ndecay099 seed=3 task 120/200 online_acc=0.8682 elapsed=489.7s
2026-08-02 21:08:40,213 INFO sigma0_ndecay099 seed=3 task 140/200 online_acc=0.8658 elapsed=566.9s
2026-08-02 21:09:57,837 INFO sigma0_ndecay099 seed=3 task 160/200 online_acc=0.8674 elapsed=644.6s
2026-08-02 21:11:08,593 INFO sigma0_ndecay099 seed=3 task 180/200 online_acc=0.8644 elapsed=715.3s
2026-08-02 21:12:05,494 INFO sigma0_ndecay099 seed=3 task 200/200 online_acc=0.8690 elapsed=772.2s
2026-08-02 21:12:05,548 INFO sigma0_ndecay099 seed=3 done: avg online acc 0.8629 (wall 772.2s) -> outputs/ipmnist_screening/publication_runs/sigma0_ndecay099_seed3.json
