WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 20:40:47,569 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 20:40:51,076 INFO running sigma0_ndecay099 seed=13 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 20:42:29,597 INFO sigma0_ndecay099 seed=13 task 20/200 online_acc=0.8632 elapsed=94.6s
2026-08-02 20:44:15,848 INFO sigma0_ndecay099 seed=13 task 40/200 online_acc=0.8670 elapsed=200.9s
2026-08-02 20:46:32,016 INFO sigma0_ndecay099 seed=13 task 60/200 online_acc=0.8674 elapsed=337.0s
2026-08-02 20:48:08,417 INFO sigma0_ndecay099 seed=13 task 80/200 online_acc=0.8590 elapsed=433.4s
2026-08-02 20:51:08,380 INFO sigma0_ndecay099 seed=13 task 100/200 online_acc=0.8670 elapsed=613.4s
2026-08-02 20:53:08,588 INFO sigma0_ndecay099 seed=13 task 120/200 online_acc=0.8634 elapsed=733.6s
2026-08-02 20:55:06,664 INFO sigma0_ndecay099 seed=13 task 140/200 online_acc=0.8680 elapsed=851.7s
2026-08-02 20:56:52,987 INFO sigma0_ndecay099 seed=13 task 160/200 online_acc=0.8620 elapsed=958.0s
2026-08-02 20:58:12,245 INFO sigma0_ndecay099 seed=13 task 180/200 online_acc=0.8588 elapsed=1037.3s
2026-08-02 20:59:28,019 INFO sigma0_ndecay099 seed=13 task 200/200 online_acc=0.8690 elapsed=1113.0s
2026-08-02 20:59:29,034 INFO sigma0_ndecay099 seed=13 done: avg online acc 0.8624 (wall 1113.0s) -> outputs/ipmnist_screening/publication_runs/sigma0_ndecay099_seed13.json
