WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 21:12:32,220 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 21:12:36,629 INFO running sigma0_shiftnorm_d099 seed=17 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 21:13:43,284 INFO sigma0_shiftnorm_d099 seed=17 task 20/200 online_acc=0.8622 elapsed=63.8s
2026-08-02 21:14:43,988 INFO sigma0_shiftnorm_d099 seed=17 task 40/200 online_acc=0.8654 elapsed=124.5s
2026-08-02 21:15:49,387 INFO sigma0_shiftnorm_d099 seed=17 task 60/200 online_acc=0.8610 elapsed=189.9s
2026-08-02 21:16:50,783 INFO sigma0_shiftnorm_d099 seed=17 task 80/200 online_acc=0.8700 elapsed=251.3s
2026-08-02 21:17:49,967 INFO sigma0_shiftnorm_d099 seed=17 task 100/200 online_acc=0.8674 elapsed=310.5s
2026-08-02 21:18:49,190 INFO sigma0_shiftnorm_d099 seed=17 task 120/200 online_acc=0.8586 elapsed=369.7s
2026-08-02 21:19:48,867 INFO sigma0_shiftnorm_d099 seed=17 task 140/200 online_acc=0.8594 elapsed=429.4s
2026-08-02 21:20:48,332 INFO sigma0_shiftnorm_d099 seed=17 task 160/200 online_acc=0.8678 elapsed=488.8s
2026-08-02 21:21:47,044 INFO sigma0_shiftnorm_d099 seed=17 task 180/200 online_acc=0.8684 elapsed=547.5s
2026-08-02 21:22:44,634 INFO sigma0_shiftnorm_d099 seed=17 task 200/200 online_acc=0.8588 elapsed=605.1s
2026-08-02 21:22:44,688 INFO sigma0_shiftnorm_d099 seed=17 done: avg online acc 0.8646 (wall 605.1s) -> outputs/ipmnist_screening/publication_runs/sigma0_shiftnorm_d099_seed17.json
