WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 20:40:50,875 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 20:40:53,947 INFO running sigma0_ndecay099 seed=17 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 20:42:32,727 INFO sigma0_ndecay099 seed=17 task 20/200 online_acc=0.8612 elapsed=93.9s
2026-08-02 20:44:36,007 INFO sigma0_ndecay099 seed=17 task 40/200 online_acc=0.8640 elapsed=217.1s
2026-08-02 20:46:55,015 INFO sigma0_ndecay099 seed=17 task 60/200 online_acc=0.8586 elapsed=356.1s
2026-08-02 20:48:46,017 INFO sigma0_ndecay099 seed=17 task 80/200 online_acc=0.8686 elapsed=467.1s
2026-08-02 20:51:44,379 INFO sigma0_ndecay099 seed=17 task 100/200 online_acc=0.8648 elapsed=645.5s
2026-08-02 20:53:42,530 INFO sigma0_ndecay099 seed=17 task 120/200 online_acc=0.8568 elapsed=763.7s
2026-08-02 20:55:39,455 INFO sigma0_ndecay099 seed=17 task 140/200 online_acc=0.8600 elapsed=880.6s
2026-08-02 20:57:14,458 INFO sigma0_ndecay099 seed=17 task 160/200 online_acc=0.8626 elapsed=975.6s
2026-08-02 20:58:32,862 INFO sigma0_ndecay099 seed=17 task 180/200 online_acc=0.8670 elapsed=1054.0s
2026-08-02 20:59:47,229 INFO sigma0_ndecay099 seed=17 task 200/200 online_acc=0.8580 elapsed=1128.4s
2026-08-02 20:59:48,072 INFO sigma0_ndecay099 seed=17 done: avg online acc 0.8623 (wall 1128.4s) -> outputs/ipmnist_screening/publication_runs/sigma0_ndecay099_seed17.json
