WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 20:59:54,087 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 20:59:58,374 INFO running sigma0_ndecay099 seed=9 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 21:01:33,855 INFO sigma0_ndecay099 seed=9 task 20/200 online_acc=0.8578 elapsed=92.0s
2026-08-02 21:02:56,435 INFO sigma0_ndecay099 seed=9 task 40/200 online_acc=0.8670 elapsed=174.6s
2026-08-02 21:04:20,957 INFO sigma0_ndecay099 seed=9 task 60/200 online_acc=0.8736 elapsed=259.1s
2026-08-02 21:05:39,240 INFO sigma0_ndecay099 seed=9 task 80/200 online_acc=0.8614 elapsed=337.4s
2026-08-02 21:06:57,619 INFO sigma0_ndecay099 seed=9 task 100/200 online_acc=0.8664 elapsed=415.8s
2026-08-02 21:08:14,058 INFO sigma0_ndecay099 seed=9 task 120/200 online_acc=0.8614 elapsed=492.2s
2026-08-02 21:09:32,037 INFO sigma0_ndecay099 seed=9 task 140/200 online_acc=0.8654 elapsed=570.2s
2026-08-02 21:10:47,793 INFO sigma0_ndecay099 seed=9 task 160/200 online_acc=0.8588 elapsed=646.0s
2026-08-02 21:11:46,308 INFO sigma0_ndecay099 seed=9 task 180/200 online_acc=0.8660 elapsed=704.5s
2026-08-02 21:12:40,357 INFO sigma0_ndecay099 seed=9 task 200/200 online_acc=0.8712 elapsed=758.5s
2026-08-02 21:12:40,409 INFO sigma0_ndecay099 seed=9 done: avg online acc 0.8628 (wall 758.5s) -> outputs/ipmnist_screening/publication_runs/sigma0_ndecay099_seed9.json
