WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 20:59:57,720 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 21:00:02,048 INFO running sigma0_shiftnorm_d099 seed=1 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 21:01:37,439 INFO sigma0_shiftnorm_d099 seed=1 task 20/200 online_acc=0.8690 elapsed=91.7s
2026-08-02 21:02:59,151 INFO sigma0_shiftnorm_d099 seed=1 task 40/200 online_acc=0.8526 elapsed=173.5s
2026-08-02 21:04:22,390 INFO sigma0_shiftnorm_d099 seed=1 task 60/200 online_acc=0.8578 elapsed=256.7s
2026-08-02 21:05:39,976 INFO sigma0_shiftnorm_d099 seed=1 task 80/200 online_acc=0.8612 elapsed=334.3s
2026-08-02 21:06:58,327 INFO sigma0_shiftnorm_d099 seed=1 task 100/200 online_acc=0.8694 elapsed=412.6s
2026-08-02 21:08:14,990 INFO sigma0_shiftnorm_d099 seed=1 task 120/200 online_acc=0.8604 elapsed=489.3s
2026-08-02 21:09:32,546 INFO sigma0_shiftnorm_d099 seed=1 task 140/200 online_acc=0.8632 elapsed=566.8s
2026-08-02 21:10:48,658 INFO sigma0_shiftnorm_d099 seed=1 task 160/200 online_acc=0.8568 elapsed=643.0s
2026-08-02 21:11:47,111 INFO sigma0_shiftnorm_d099 seed=1 task 180/200 online_acc=0.8648 elapsed=701.4s
2026-08-02 21:12:42,046 INFO sigma0_shiftnorm_d099 seed=1 task 200/200 online_acc=0.8610 elapsed=756.3s
2026-08-02 21:12:42,101 INFO sigma0_shiftnorm_d099 seed=1 done: avg online acc 0.8644 (wall 756.3s) -> outputs/ipmnist_screening/publication_runs/sigma0_shiftnorm_d099_seed1.json
