WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 20:59:57,543 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 21:00:01,780 INFO running sigma0_shiftnorm_d099 seed=0 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 21:01:37,233 INFO sigma0_shiftnorm_d099 seed=0 task 20/200 online_acc=0.8624 elapsed=91.9s
2026-08-02 21:02:59,410 INFO sigma0_shiftnorm_d099 seed=0 task 40/200 online_acc=0.8646 elapsed=174.1s
2026-08-02 21:04:23,160 INFO sigma0_shiftnorm_d099 seed=0 task 60/200 online_acc=0.8676 elapsed=257.9s
2026-08-02 21:05:41,154 INFO sigma0_shiftnorm_d099 seed=0 task 80/200 online_acc=0.8678 elapsed=335.8s
2026-08-02 21:06:59,423 INFO sigma0_shiftnorm_d099 seed=0 task 100/200 online_acc=0.8658 elapsed=414.1s
2026-08-02 21:08:15,963 INFO sigma0_shiftnorm_d099 seed=0 task 120/200 online_acc=0.8610 elapsed=490.7s
2026-08-02 21:09:33,998 INFO sigma0_shiftnorm_d099 seed=0 task 140/200 online_acc=0.8688 elapsed=568.7s
2026-08-02 21:10:49,883 INFO sigma0_shiftnorm_d099 seed=0 task 160/200 online_acc=0.8614 elapsed=644.6s
2026-08-02 21:11:47,987 INFO sigma0_shiftnorm_d099 seed=0 task 180/200 online_acc=0.8560 elapsed=702.7s
2026-08-02 21:12:42,818 INFO sigma0_shiftnorm_d099 seed=0 task 200/200 online_acc=0.8652 elapsed=757.5s
2026-08-02 21:12:42,861 INFO sigma0_shiftnorm_d099 seed=0 done: avg online acc 0.8642 (wall 757.5s) -> outputs/ipmnist_screening/publication_runs/sigma0_shiftnorm_d099_seed0.json
