WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 20:40:48,134 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 20:40:51,652 INFO running sigma0_ndecay099 seed=14 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 20:42:29,414 INFO sigma0_ndecay099 seed=14 task 20/200 online_acc=0.8558 elapsed=94.5s
2026-08-02 20:44:29,409 INFO sigma0_ndecay099 seed=14 task 40/200 online_acc=0.8646 elapsed=214.5s
2026-08-02 20:46:51,831 INFO sigma0_ndecay099 seed=14 task 60/200 online_acc=0.8606 elapsed=356.9s
2026-08-02 20:48:40,261 INFO sigma0_ndecay099 seed=14 task 80/200 online_acc=0.8630 elapsed=465.4s
2026-08-02 20:51:41,900 INFO sigma0_ndecay099 seed=14 task 100/200 online_acc=0.8630 elapsed=647.0s
2026-08-02 20:53:40,301 INFO sigma0_ndecay099 seed=14 task 120/200 online_acc=0.8556 elapsed=765.4s
2026-08-02 20:55:38,169 INFO sigma0_ndecay099 seed=14 task 140/200 online_acc=0.8550 elapsed=883.3s
2026-08-02 20:57:13,794 INFO sigma0_ndecay099 seed=14 task 160/200 online_acc=0.8562 elapsed=978.9s
2026-08-02 20:58:32,393 INFO sigma0_ndecay099 seed=14 task 180/200 online_acc=0.8676 elapsed=1057.5s
2026-08-02 20:59:46,772 INFO sigma0_ndecay099 seed=14 task 200/200 online_acc=0.8688 elapsed=1131.9s
2026-08-02 20:59:47,657 INFO sigma0_ndecay099 seed=14 done: avg online acc 0.8621 (wall 1131.9s) -> outputs/ipmnist_screening/publication_runs/sigma0_ndecay099_seed14.json
