WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 20:59:52,050 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 20:59:56,412 INFO running sigma0_ndecay099 seed=8 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 21:01:32,069 INFO sigma0_ndecay099 seed=8 task 20/200 online_acc=0.8700 elapsed=92.3s
2026-08-02 21:02:53,960 INFO sigma0_ndecay099 seed=8 task 40/200 online_acc=0.8680 elapsed=174.2s
2026-08-02 21:04:18,540 INFO sigma0_ndecay099 seed=8 task 60/200 online_acc=0.8590 elapsed=258.8s
2026-08-02 21:05:37,047 INFO sigma0_ndecay099 seed=8 task 80/200 online_acc=0.8594 elapsed=337.3s
2026-08-02 21:06:55,503 INFO sigma0_ndecay099 seed=8 task 100/200 online_acc=0.8580 elapsed=415.7s
2026-08-02 21:08:12,036 INFO sigma0_ndecay099 seed=8 task 120/200 online_acc=0.8550 elapsed=492.3s
2026-08-02 21:09:30,186 INFO sigma0_ndecay099 seed=8 task 140/200 online_acc=0.8652 elapsed=570.4s
2026-08-02 21:10:46,329 INFO sigma0_ndecay099 seed=8 task 160/200 online_acc=0.8654 elapsed=646.6s
2026-08-02 21:11:45,036 INFO sigma0_ndecay099 seed=8 task 180/200 online_acc=0.8612 elapsed=705.3s
2026-08-02 21:12:38,806 INFO sigma0_ndecay099 seed=8 task 200/200 online_acc=0.8682 elapsed=759.1s
2026-08-02 21:12:38,843 INFO sigma0_ndecay099 seed=8 done: avg online acc 0.8622 (wall 759.1s) -> outputs/ipmnist_screening/publication_runs/sigma0_ndecay099_seed8.json
