WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 20:40:47,140 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 20:40:50,169 INFO running sigma0_ndecay099 seed=11 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 20:42:26,603 INFO sigma0_ndecay099 seed=11 task 20/200 online_acc=0.8608 elapsed=93.3s
2026-08-02 20:43:49,504 INFO sigma0_ndecay099 seed=11 task 40/200 online_acc=0.8622 elapsed=176.2s
2026-08-02 20:45:57,414 INFO sigma0_ndecay099 seed=11 task 60/200 online_acc=0.8696 elapsed=304.1s
2026-08-02 20:47:28,553 INFO sigma0_ndecay099 seed=11 task 80/200 online_acc=0.8544 elapsed=395.2s
2026-08-02 20:49:43,584 INFO sigma0_ndecay099 seed=11 task 100/200 online_acc=0.8686 elapsed=530.2s
2026-08-02 20:52:10,922 INFO sigma0_ndecay099 seed=11 task 120/200 online_acc=0.8638 elapsed=677.6s
2026-08-02 20:54:08,341 INFO sigma0_ndecay099 seed=11 task 140/200 online_acc=0.8560 elapsed=795.0s
2026-08-02 20:56:05,333 INFO sigma0_ndecay099 seed=11 task 160/200 online_acc=0.8564 elapsed=912.0s
2026-08-02 20:57:34,339 INFO sigma0_ndecay099 seed=11 task 180/200 online_acc=0.8594 elapsed=1001.0s
2026-08-02 20:58:53,373 INFO sigma0_ndecay099 seed=11 task 200/200 online_acc=0.8684 elapsed=1080.0s
2026-08-02 20:58:54,385 INFO sigma0_ndecay099 seed=11 done: avg online acc 0.8619 (wall 1080.0s) -> outputs/ipmnist_screening/publication_runs/sigma0_ndecay099_seed11.json
