WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 20:40:50,642 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 20:40:57,569 INFO running sigma0_ndecay099 seed=1 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 20:42:34,179 INFO sigma0_ndecay099 seed=1 task 20/200 online_acc=0.8700 elapsed=92.1s
2026-08-02 20:44:27,800 INFO sigma0_ndecay099 seed=1 task 40/200 online_acc=0.8500 elapsed=205.7s
2026-08-02 20:46:42,403 INFO sigma0_ndecay099 seed=1 task 60/200 online_acc=0.8542 elapsed=340.3s
2026-08-02 20:48:25,184 INFO sigma0_ndecay099 seed=1 task 80/200 online_acc=0.8602 elapsed=443.1s
2026-08-02 20:51:21,313 INFO sigma0_ndecay099 seed=1 task 100/200 online_acc=0.8658 elapsed=619.2s
2026-08-02 20:53:19,997 INFO sigma0_ndecay099 seed=1 task 120/200 online_acc=0.8546 elapsed=737.9s
2026-08-02 20:55:17,273 INFO sigma0_ndecay099 seed=1 task 140/200 online_acc=0.8628 elapsed=855.2s
2026-08-02 20:57:00,411 INFO sigma0_ndecay099 seed=1 task 160/200 online_acc=0.8564 elapsed=958.3s
2026-08-02 20:58:19,122 INFO sigma0_ndecay099 seed=1 task 180/200 online_acc=0.8628 elapsed=1037.0s
2026-08-02 20:59:34,622 INFO sigma0_ndecay099 seed=1 task 200/200 online_acc=0.8628 elapsed=1112.5s
2026-08-02 20:59:35,581 INFO sigma0_ndecay099 seed=1 done: avg online acc 0.8620 (wall 1112.5s) -> outputs/ipmnist_screening/publication_runs/sigma0_ndecay099_seed1.json
