WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 21:12:31,323 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 21:12:35,393 INFO running sigma0_shiftnorm_d099 seed=16 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 21:13:41,724 INFO sigma0_shiftnorm_d099 seed=16 task 20/200 online_acc=0.8730 elapsed=63.5s
2026-08-02 21:14:42,240 INFO sigma0_shiftnorm_d099 seed=16 task 40/200 online_acc=0.8636 elapsed=124.0s
2026-08-02 21:15:47,008 INFO sigma0_shiftnorm_d099 seed=16 task 60/200 online_acc=0.8686 elapsed=188.8s
2026-08-02 21:16:48,159 INFO sigma0_shiftnorm_d099 seed=16 task 80/200 online_acc=0.8670 elapsed=249.9s
2026-08-02 21:17:47,343 INFO sigma0_shiftnorm_d099 seed=16 task 100/200 online_acc=0.8706 elapsed=309.1s
2026-08-02 21:18:46,511 INFO sigma0_shiftnorm_d099 seed=16 task 120/200 online_acc=0.8618 elapsed=368.3s
2026-08-02 21:19:46,249 INFO sigma0_shiftnorm_d099 seed=16 task 140/200 online_acc=0.8658 elapsed=428.0s
2026-08-02 21:20:45,783 INFO sigma0_shiftnorm_d099 seed=16 task 160/200 online_acc=0.8710 elapsed=487.5s
2026-08-02 21:21:44,383 INFO sigma0_shiftnorm_d099 seed=16 task 180/200 online_acc=0.8652 elapsed=546.1s
2026-08-02 21:22:41,870 INFO sigma0_shiftnorm_d099 seed=16 task 200/200 online_acc=0.8646 elapsed=603.6s
2026-08-02 21:22:41,912 INFO sigma0_shiftnorm_d099 seed=16 done: avg online acc 0.8647 (wall 603.6s) -> outputs/ipmnist_screening/publication_runs/sigma0_shiftnorm_d099_seed16.json
