WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 20:59:08,105 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 20:59:12,522 INFO running sigma0_ndecay099 seed=4 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 21:00:38,653 INFO sigma0_ndecay099 seed=4 task 20/200 online_acc=0.8662 elapsed=82.2s
2026-08-02 21:02:04,766 INFO sigma0_ndecay099 seed=4 task 40/200 online_acc=0.8668 elapsed=168.4s
2026-08-02 21:03:27,803 INFO sigma0_ndecay099 seed=4 task 60/200 online_acc=0.8716 elapsed=251.4s
2026-08-02 21:04:51,090 INFO sigma0_ndecay099 seed=4 task 80/200 online_acc=0.8600 elapsed=334.7s
2026-08-02 21:06:07,031 INFO sigma0_ndecay099 seed=4 task 100/200 online_acc=0.8614 elapsed=410.6s
2026-08-02 21:07:25,460 INFO sigma0_ndecay099 seed=4 task 120/200 online_acc=0.8578 elapsed=489.1s
2026-08-02 21:08:42,732 INFO sigma0_ndecay099 seed=4 task 140/200 online_acc=0.8640 elapsed=566.3s
2026-08-02 21:09:59,796 INFO sigma0_ndecay099 seed=4 task 160/200 online_acc=0.8648 elapsed=643.4s
2026-08-02 21:11:10,009 INFO sigma0_ndecay099 seed=4 task 180/200 online_acc=0.8656 elapsed=713.6s
2026-08-02 21:12:06,561 INFO sigma0_ndecay099 seed=4 task 200/200 online_acc=0.8712 elapsed=770.2s
2026-08-02 21:12:06,609 INFO sigma0_ndecay099 seed=4 done: avg online acc 0.8628 (wall 770.2s) -> outputs/ipmnist_screening/publication_runs/sigma0_ndecay099_seed4.json
