WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 20:40:49,264 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 20:40:54,247 INFO running sigma0_ndecay099 seed=18 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 20:42:32,417 INFO sigma0_ndecay099 seed=18 task 20/200 online_acc=0.8642 elapsed=93.6s
2026-08-02 20:44:36,334 INFO sigma0_ndecay099 seed=18 task 40/200 online_acc=0.8636 elapsed=217.6s
2026-08-02 20:46:57,078 INFO sigma0_ndecay099 seed=18 task 60/200 online_acc=0.8614 elapsed=358.3s
2026-08-02 20:48:50,112 INFO sigma0_ndecay099 seed=18 task 80/200 online_acc=0.8660 elapsed=471.3s
2026-08-02 20:51:52,442 INFO sigma0_ndecay099 seed=18 task 100/200 online_acc=0.8684 elapsed=653.7s
2026-08-02 20:53:51,827 INFO sigma0_ndecay099 seed=18 task 120/200 online_acc=0.8712 elapsed=773.1s
2026-08-02 20:55:51,536 INFO sigma0_ndecay099 seed=18 task 140/200 online_acc=0.8600 elapsed=892.8s
2026-08-02 20:57:22,404 INFO sigma0_ndecay099 seed=18 task 160/200 online_acc=0.8686 elapsed=983.6s
2026-08-02 20:58:41,630 INFO sigma0_ndecay099 seed=18 task 180/200 online_acc=0.8592 elapsed=1062.9s
2026-08-02 20:59:54,130 INFO sigma0_ndecay099 seed=18 task 200/200 online_acc=0.8616 elapsed=1135.4s
2026-08-02 20:59:55,022 INFO sigma0_ndecay099 seed=18 done: avg online acc 0.8624 (wall 1135.4s) -> outputs/ipmnist_screening/publication_runs/sigma0_ndecay099_seed18.json
