WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 21:12:46,045 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 21:12:50,198 INFO running sigma0_shiftnorm_d099 seed=3 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 21:13:59,092 INFO sigma0_shiftnorm_d099 seed=3 task 20/200 online_acc=0.8714 elapsed=66.0s
2026-08-02 21:15:00,781 INFO sigma0_shiftnorm_d099 seed=3 task 40/200 online_acc=0.8712 elapsed=127.6s
2026-08-02 21:16:05,896 INFO sigma0_shiftnorm_d099 seed=3 task 60/200 online_acc=0.8612 elapsed=192.8s
2026-08-02 21:17:06,002 INFO sigma0_shiftnorm_d099 seed=3 task 80/200 online_acc=0.8724 elapsed=252.9s
2026-08-02 21:18:04,574 INFO sigma0_shiftnorm_d099 seed=3 task 100/200 online_acc=0.8624 elapsed=311.4s
2026-08-02 21:19:04,639 INFO sigma0_shiftnorm_d099 seed=3 task 120/200 online_acc=0.8712 elapsed=371.5s
2026-08-02 21:20:04,593 INFO sigma0_shiftnorm_d099 seed=3 task 140/200 online_acc=0.8668 elapsed=431.5s
2026-08-02 21:21:03,731 INFO sigma0_shiftnorm_d099 seed=3 task 160/200 online_acc=0.8716 elapsed=490.6s
2026-08-02 21:22:03,202 INFO sigma0_shiftnorm_d099 seed=3 task 180/200 online_acc=0.8646 elapsed=550.1s
2026-08-02 21:22:56,999 INFO sigma0_shiftnorm_d099 seed=3 task 200/200 online_acc=0.8716 elapsed=603.9s
2026-08-02 21:22:57,034 INFO sigma0_shiftnorm_d099 seed=3 done: avg online acc 0.8650 (wall 603.9s) -> outputs/ipmnist_screening/publication_runs/sigma0_shiftnorm_d099_seed3.json
