WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 21:12:45,205 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 21:12:49,220 INFO running sigma0_shiftnorm_d099 seed=2 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 21:13:57,932 INFO sigma0_shiftnorm_d099 seed=2 task 20/200 online_acc=0.8624 elapsed=65.6s
2026-08-02 21:14:59,778 INFO sigma0_shiftnorm_d099 seed=2 task 40/200 online_acc=0.8732 elapsed=127.4s
2026-08-02 21:16:04,462 INFO sigma0_shiftnorm_d099 seed=2 task 60/200 online_acc=0.8718 elapsed=192.1s
2026-08-02 21:17:04,438 INFO sigma0_shiftnorm_d099 seed=2 task 80/200 online_acc=0.8596 elapsed=252.1s
2026-08-02 21:18:02,753 INFO sigma0_shiftnorm_d099 seed=2 task 100/200 online_acc=0.8680 elapsed=310.4s
2026-08-02 21:19:02,086 INFO sigma0_shiftnorm_d099 seed=2 task 120/200 online_acc=0.8586 elapsed=369.7s
2026-08-02 21:20:01,607 INFO sigma0_shiftnorm_d099 seed=2 task 140/200 online_acc=0.8636 elapsed=429.2s
2026-08-02 21:21:00,428 INFO sigma0_shiftnorm_d099 seed=2 task 160/200 online_acc=0.8626 elapsed=488.1s
2026-08-02 21:21:59,054 INFO sigma0_shiftnorm_d099 seed=2 task 180/200 online_acc=0.8632 elapsed=546.7s
2026-08-02 21:22:54,475 INFO sigma0_shiftnorm_d099 seed=2 task 200/200 online_acc=0.8632 elapsed=602.1s
2026-08-02 21:22:54,532 INFO sigma0_shiftnorm_d099 seed=2 done: avg online acc 0.8651 (wall 602.1s) -> outputs/ipmnist_screening/publication_runs/sigma0_shiftnorm_d099_seed2.json
