WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 21:12:51,566 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 21:12:55,816 INFO running sigma0_shiftnorm_d099 seed=5 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 21:14:04,874 INFO sigma0_shiftnorm_d099 seed=5 task 20/200 online_acc=0.8636 elapsed=66.3s
2026-08-02 21:15:07,768 INFO sigma0_shiftnorm_d099 seed=5 task 40/200 online_acc=0.8638 elapsed=129.2s
2026-08-02 21:16:12,191 INFO sigma0_shiftnorm_d099 seed=5 task 60/200 online_acc=0.8568 elapsed=193.6s
2026-08-02 21:17:11,669 INFO sigma0_shiftnorm_d099 seed=5 task 80/200 online_acc=0.8644 elapsed=253.1s
2026-08-02 21:18:10,134 INFO sigma0_shiftnorm_d099 seed=5 task 100/200 online_acc=0.8668 elapsed=311.5s
2026-08-02 21:19:10,350 INFO sigma0_shiftnorm_d099 seed=5 task 120/200 online_acc=0.8642 elapsed=371.7s
2026-08-02 21:20:10,424 INFO sigma0_shiftnorm_d099 seed=5 task 140/200 online_acc=0.8562 elapsed=431.8s
2026-08-02 21:21:09,306 INFO sigma0_shiftnorm_d099 seed=5 task 160/200 online_acc=0.8666 elapsed=490.7s
2026-08-02 21:22:08,860 INFO sigma0_shiftnorm_d099 seed=5 task 180/200 online_acc=0.8716 elapsed=550.2s
2026-08-02 21:23:00,261 INFO sigma0_shiftnorm_d099 seed=5 task 200/200 online_acc=0.8612 elapsed=601.6s
2026-08-02 21:23:00,306 INFO sigma0_shiftnorm_d099 seed=5 done: avg online acc 0.8648 (wall 601.6s) -> outputs/ipmnist_screening/publication_runs/sigma0_shiftnorm_d099_seed5.json
