WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 20:40:51,187 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 20:40:54,411 INFO running sigma0_ndecay099 seed=16 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 20:42:31,898 INFO sigma0_ndecay099 seed=16 task 20/200 online_acc=0.8698 elapsed=92.4s
2026-08-02 20:44:30,770 INFO sigma0_ndecay099 seed=16 task 40/200 online_acc=0.8616 elapsed=211.2s
2026-08-02 20:46:47,386 INFO sigma0_ndecay099 seed=16 task 60/200 online_acc=0.8684 elapsed=347.8s
2026-08-02 20:48:34,456 INFO sigma0_ndecay099 seed=16 task 80/200 online_acc=0.8626 elapsed=454.9s
2026-08-02 20:51:31,805 INFO sigma0_ndecay099 seed=16 task 100/200 online_acc=0.8698 elapsed=632.3s
2026-08-02 20:53:32,108 INFO sigma0_ndecay099 seed=16 task 120/200 online_acc=0.8554 elapsed=752.6s
2026-08-02 20:55:31,035 INFO sigma0_ndecay099 seed=16 task 140/200 online_acc=0.8662 elapsed=871.5s
2026-08-02 20:57:08,972 INFO sigma0_ndecay099 seed=16 task 160/200 online_acc=0.8694 elapsed=969.4s
2026-08-02 20:58:28,034 INFO sigma0_ndecay099 seed=16 task 180/200 online_acc=0.8588 elapsed=1048.5s
2026-08-02 20:59:43,336 INFO sigma0_ndecay099 seed=16 task 200/200 online_acc=0.8658 elapsed=1123.8s
2026-08-02 20:59:44,229 INFO sigma0_ndecay099 seed=16 done: avg online acc 0.8628 (wall 1123.8s) -> outputs/ipmnist_screening/publication_runs/sigma0_ndecay099_seed16.json
