WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 21:12:05,090 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 21:12:09,379 INFO running sigma0_shiftnorm_d099 seed=12 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 21:13:13,629 INFO sigma0_shiftnorm_d099 seed=12 task 20/200 online_acc=0.8668 elapsed=61.6s
2026-08-02 21:14:14,204 INFO sigma0_shiftnorm_d099 seed=12 task 40/200 online_acc=0.8636 elapsed=122.1s
2026-08-02 21:15:17,853 INFO sigma0_shiftnorm_d099 seed=12 task 60/200 online_acc=0.8650 elapsed=185.8s
2026-08-02 21:16:21,155 INFO sigma0_shiftnorm_d099 seed=12 task 80/200 online_acc=0.8672 elapsed=249.1s
2026-08-02 21:17:20,694 INFO sigma0_shiftnorm_d099 seed=12 task 100/200 online_acc=0.8630 elapsed=308.6s
2026-08-02 21:18:18,365 INFO sigma0_shiftnorm_d099 seed=12 task 120/200 online_acc=0.8738 elapsed=366.3s
2026-08-02 21:19:18,756 INFO sigma0_shiftnorm_d099 seed=12 task 140/200 online_acc=0.8692 elapsed=426.7s
2026-08-02 21:20:18,141 INFO sigma0_shiftnorm_d099 seed=12 task 160/200 online_acc=0.8646 elapsed=486.1s
2026-08-02 21:21:17,046 INFO sigma0_shiftnorm_d099 seed=12 task 180/200 online_acc=0.8640 elapsed=545.0s
2026-08-02 21:22:16,502 INFO sigma0_shiftnorm_d099 seed=12 task 200/200 online_acc=0.8536 elapsed=604.4s
2026-08-02 21:22:16,568 INFO sigma0_shiftnorm_d099 seed=12 done: avg online acc 0.8645 (wall 604.4s) -> outputs/ipmnist_screening/publication_runs/sigma0_shiftnorm_d099_seed12.json
