WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 04:05:47,350 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 04:05:51,070 INFO running adamw_cbp_m50 seed=1 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 04:08:44,195 INFO adamw_cbp_m50 seed=1 task 20/200 online_acc=0.8042 elapsed=166.3s
2026-08-02 04:11:25,683 INFO adamw_cbp_m50 seed=1 task 40/200 online_acc=0.7944 elapsed=327.8s
2026-08-02 04:14:08,855 INFO adamw_cbp_m50 seed=1 task 60/200 online_acc=0.7976 elapsed=491.0s
2026-08-02 04:16:50,425 INFO adamw_cbp_m50 seed=1 task 80/200 online_acc=0.7992 elapsed=652.6s
2026-08-02 04:19:34,241 INFO adamw_cbp_m50 seed=1 task 100/200 online_acc=0.8012 elapsed=816.4s
2026-08-02 04:22:15,271 INFO adamw_cbp_m50 seed=1 task 120/200 online_acc=0.7926 elapsed=977.4s
2026-08-02 04:24:59,160 INFO adamw_cbp_m50 seed=1 task 140/200 online_acc=0.8068 elapsed=1141.3s
2026-08-02 04:27:41,600 INFO adamw_cbp_m50 seed=1 task 160/200 online_acc=0.7938 elapsed=1303.7s
2026-08-02 04:30:20,803 INFO adamw_cbp_m50 seed=1 task 180/200 online_acc=0.7978 elapsed=1462.9s
2026-08-02 04:33:03,932 INFO adamw_cbp_m50 seed=1 task 200/200 online_acc=0.7934 elapsed=1626.1s
2026-08-02 04:33:03,973 INFO adamw_cbp_m50 seed=1 done: avg online acc 0.7989 (wall 1626.1s) -> outputs/ipmnist_screening/confirm_full/adamw_cbp_m50_seed1.json
