WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 05:13:07,389 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 05:13:11,378 INFO running adamw_cbp_r3e5 seed=2 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 05:15:59,982 INFO adamw_cbp_r3e5 seed=2 task 20/200 online_acc=0.7872 elapsed=161.2s
2026-08-02 05:18:26,567 INFO adamw_cbp_r3e5 seed=2 task 40/200 online_acc=0.8016 elapsed=307.8s
2026-08-02 05:20:46,591 INFO adamw_cbp_r3e5 seed=2 task 60/200 online_acc=0.7926 elapsed=447.9s
2026-08-02 05:23:06,895 INFO adamw_cbp_r3e5 seed=2 task 80/200 online_acc=0.7914 elapsed=588.2s
2026-08-02 05:25:27,765 INFO adamw_cbp_r3e5 seed=2 task 100/200 online_acc=0.7974 elapsed=729.0s
2026-08-02 05:27:22,684 INFO adamw_cbp_r3e5 seed=2 task 120/200 online_acc=0.7934 elapsed=843.9s
2026-08-02 05:29:17,049 INFO adamw_cbp_r3e5 seed=2 task 140/200 online_acc=0.7868 elapsed=958.3s
2026-08-02 05:31:13,566 INFO adamw_cbp_r3e5 seed=2 task 160/200 online_acc=0.7898 elapsed=1074.8s
2026-08-02 05:33:08,544 INFO adamw_cbp_r3e5 seed=2 task 180/200 online_acc=0.7910 elapsed=1189.8s
2026-08-02 05:35:03,495 INFO adamw_cbp_r3e5 seed=2 task 200/200 online_acc=0.7904 elapsed=1304.8s
2026-08-02 05:35:03,553 INFO adamw_cbp_r3e5 seed=2 done: avg online acc 0.7925 (wall 1304.8s) -> outputs/ipmnist_screening/confirm_full/adamw_cbp_r3e5_seed2.json
