WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-01 17:10:29,459 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-01 17:10:33,958 INFO running upgd_w_wd0005 seed=5 for 200 tasks x 5000 steps (noise_mode=pool)
2026-08-01 17:11:50,134 INFO upgd_w_wd0005 seed=5 task 20/200 online_acc=0.7880 elapsed=72.9s
2026-08-01 17:12:56,864 INFO upgd_w_wd0005 seed=5 task 40/200 online_acc=0.7830 elapsed=139.6s
2026-08-01 17:14:04,515 INFO upgd_w_wd0005 seed=5 task 60/200 online_acc=0.7754 elapsed=207.3s
2026-08-01 17:15:11,560 INFO upgd_w_wd0005 seed=5 task 80/200 online_acc=0.7802 elapsed=274.3s
2026-08-01 17:16:16,821 INFO upgd_w_wd0005 seed=5 task 100/200 online_acc=0.7792 elapsed=339.6s
2026-08-01 17:17:42,745 INFO upgd_w_wd0005 seed=5 task 120/200 online_acc=0.7810 elapsed=425.5s
2026-08-01 17:18:57,047 INFO upgd_w_wd0005 seed=5 task 140/200 online_acc=0.7800 elapsed=499.8s
2026-08-01 17:20:34,884 INFO upgd_w_wd0005 seed=5 task 160/200 online_acc=0.7760 elapsed=597.6s
2026-08-01 17:22:27,682 INFO upgd_w_wd0005 seed=5 task 180/200 online_acc=0.7880 elapsed=710.4s
2026-08-01 17:24:15,089 INFO upgd_w_wd0005 seed=5 task 200/200 online_acc=0.7744 elapsed=817.8s
2026-08-01 17:24:16,083 INFO upgd_w_wd0005 seed=5 done: avg online acc 0.7836 (wall 817.8s) -> outputs/ipmnist_screening/confirm_full/upgd_w_wd0005_seed5.json
