WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-01 18:31:45,702 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-01 18:31:50,932 INFO running adamw_cbp seed=9 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-01 18:37:40,193 INFO adamw_cbp seed=9 task 20/200 online_acc=0.7948 elapsed=340.4s
2026-08-01 18:43:16,474 INFO adamw_cbp seed=9 task 40/200 online_acc=0.7938 elapsed=676.6s
2026-08-01 18:48:27,819 INFO adamw_cbp seed=9 task 60/200 online_acc=0.8046 elapsed=988.0s
2026-08-01 18:53:41,214 INFO adamw_cbp seed=9 task 80/200 online_acc=0.8010 elapsed=1301.4s
2026-08-01 18:58:55,858 INFO adamw_cbp seed=9 task 100/200 online_acc=0.8086 elapsed=1616.0s
2026-08-01 19:04:08,828 INFO adamw_cbp seed=9 task 120/200 online_acc=0.8020 elapsed=1929.0s
2026-08-01 19:09:09,763 INFO adamw_cbp seed=9 task 140/200 online_acc=0.7998 elapsed=2229.9s
2026-08-01 19:14:04,344 INFO adamw_cbp seed=9 task 160/200 online_acc=0.7966 elapsed=2524.5s
2026-08-01 19:18:58,018 INFO adamw_cbp seed=9 task 180/200 online_acc=0.7994 elapsed=2818.2s
2026-08-01 19:23:58,478 INFO adamw_cbp seed=9 task 200/200 online_acc=0.8046 elapsed=3118.6s
2026-08-01 19:23:58,544 INFO adamw_cbp seed=9 done: avg online acc 0.7985 (wall 3118.6s) -> outputs/ipmnist_screening/confirm_full/adamw_cbp_seed9.json
