WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-01 15:30:51,809 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-01 15:31:01,941 INFO running adamw_cbp seed=1 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-01 15:54:01,536 INFO adamw_cbp seed=1 task 20/200 online_acc=0.8078 elapsed=1360.5s
2026-08-01 16:13:30,389 INFO adamw_cbp seed=1 task 40/200 online_acc=0.7912 elapsed=2529.4s
2026-08-01 16:32:49,805 INFO adamw_cbp seed=1 task 60/200 online_acc=0.7980 elapsed=3688.8s
2026-08-01 16:45:24,116 INFO adamw_cbp seed=1 task 80/200 online_acc=0.8030 elapsed=4443.1s
2026-08-01 16:52:27,793 INFO adamw_cbp seed=1 task 100/200 online_acc=0.7970 elapsed=4866.8s
2026-08-01 17:00:01,153 INFO adamw_cbp seed=1 task 120/200 online_acc=0.7984 elapsed=5320.2s
2026-08-01 17:05:00,285 INFO adamw_cbp seed=1 task 140/200 online_acc=0.8058 elapsed=5619.3s
2026-08-01 17:08:54,746 INFO adamw_cbp seed=1 task 160/200 online_acc=0.7902 elapsed=5853.7s
2026-08-01 17:12:29,798 INFO adamw_cbp seed=1 task 180/200 online_acc=0.8124 elapsed=6068.8s
2026-08-01 17:17:52,071 INFO adamw_cbp seed=1 task 200/200 online_acc=0.7902 elapsed=6391.1s
2026-08-01 17:17:53,599 INFO adamw_cbp seed=1 done: avg online acc 0.7991 (wall 6391.1s) -> outputs/ipmnist_screening/confirm_full/adamw_cbp_seed1.json
