WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-01 17:10:29,445 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-01 17:10:33,884 INFO running upgd_w_wd0005 seed=4 for 200 tasks x 5000 steps (noise_mode=pool)
2026-08-01 17:11:50,243 INFO upgd_w_wd0005 seed=4 task 20/200 online_acc=0.7848 elapsed=73.1s
2026-08-01 17:12:57,708 INFO upgd_w_wd0005 seed=4 task 40/200 online_acc=0.7822 elapsed=140.6s
2026-08-01 17:14:06,411 INFO upgd_w_wd0005 seed=4 task 60/200 online_acc=0.7960 elapsed=209.3s
2026-08-01 17:15:14,029 INFO upgd_w_wd0005 seed=4 task 80/200 online_acc=0.7770 elapsed=276.9s
2026-08-01 17:16:19,944 INFO upgd_w_wd0005 seed=4 task 100/200 online_acc=0.7800 elapsed=342.8s
2026-08-01 17:17:48,954 INFO upgd_w_wd0005 seed=4 task 120/200 online_acc=0.7754 elapsed=431.8s
2026-08-01 17:19:03,347 INFO upgd_w_wd0005 seed=4 task 140/200 online_acc=0.7806 elapsed=506.2s
2026-08-01 17:20:45,119 INFO upgd_w_wd0005 seed=4 task 160/200 online_acc=0.7894 elapsed=608.0s
2026-08-01 17:22:39,331 INFO upgd_w_wd0005 seed=4 task 180/200 online_acc=0.7778 elapsed=722.2s
2026-08-01 17:24:25,716 INFO upgd_w_wd0005 seed=4 task 200/200 online_acc=0.7894 elapsed=828.6s
2026-08-01 17:24:26,504 INFO upgd_w_wd0005 seed=4 done: avg online acc 0.7847 (wall 828.6s) -> outputs/ipmnist_screening/confirm_full/upgd_w_wd0005_seed4.json
