WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-01 17:24:25,439 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-01 17:24:32,053 INFO running upgd_w_wd0005 seed=7 for 200 tasks x 5000 steps (noise_mode=pool)
2026-08-01 17:26:22,025 INFO upgd_w_wd0005 seed=7 task 20/200 online_acc=0.7862 elapsed=105.6s
2026-08-01 17:28:04,280 INFO upgd_w_wd0005 seed=7 task 40/200 online_acc=0.7780 elapsed=207.9s
2026-08-01 17:29:45,608 INFO upgd_w_wd0005 seed=7 task 60/200 online_acc=0.7672 elapsed=309.2s
2026-08-01 17:31:32,636 INFO upgd_w_wd0005 seed=7 task 80/200 online_acc=0.7664 elapsed=416.3s
2026-08-01 17:33:19,928 INFO upgd_w_wd0005 seed=7 task 100/200 online_acc=0.7692 elapsed=523.6s
2026-08-01 17:34:58,060 INFO upgd_w_wd0005 seed=7 task 120/200 online_acc=0.7840 elapsed=621.7s
2026-08-01 17:36:33,888 INFO upgd_w_wd0005 seed=7 task 140/200 online_acc=0.7888 elapsed=717.5s
2026-08-01 17:38:13,514 INFO upgd_w_wd0005 seed=7 task 160/200 online_acc=0.7792 elapsed=817.1s
2026-08-01 17:39:56,927 INFO upgd_w_wd0005 seed=7 task 180/200 online_acc=0.7964 elapsed=920.6s
2026-08-01 17:41:34,047 INFO upgd_w_wd0005 seed=7 task 200/200 online_acc=0.7688 elapsed=1017.7s
2026-08-01 17:41:34,852 INFO upgd_w_wd0005 seed=7 done: avg online acc 0.7841 (wall 1017.7s) -> outputs/ipmnist_screening/confirm_full/upgd_w_wd0005_seed7.json
