WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-01 16:55:43,801 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-01 16:55:50,077 INFO running upgd_w_wd0005 seed=1 for 200 tasks x 5000 steps (noise_mode=pool)
2026-08-01 16:57:51,513 INFO upgd_w_wd0005 seed=1 task 20/200 online_acc=0.7966 elapsed=116.8s
2026-08-01 16:59:27,943 INFO upgd_w_wd0005 seed=1 task 40/200 online_acc=0.7746 elapsed=213.2s
2026-08-01 17:00:42,970 INFO upgd_w_wd0005 seed=1 task 60/200 online_acc=0.7932 elapsed=288.3s
2026-08-01 17:01:47,351 INFO upgd_w_wd0005 seed=1 task 80/200 online_acc=0.7816 elapsed=352.6s
2026-08-01 17:02:53,403 INFO upgd_w_wd0005 seed=1 task 100/200 online_acc=0.7938 elapsed=418.7s
2026-08-01 17:04:04,063 INFO upgd_w_wd0005 seed=1 task 120/200 online_acc=0.7738 elapsed=489.4s
2026-08-01 17:05:10,640 INFO upgd_w_wd0005 seed=1 task 140/200 online_acc=0.7818 elapsed=555.9s
2026-08-01 17:06:17,563 INFO upgd_w_wd0005 seed=1 task 160/200 online_acc=0.7828 elapsed=622.9s
2026-08-01 17:07:17,592 INFO upgd_w_wd0005 seed=1 task 180/200 online_acc=0.7860 elapsed=682.9s
2026-08-01 17:08:12,162 INFO upgd_w_wd0005 seed=1 task 200/200 online_acc=0.7838 elapsed=737.5s
2026-08-01 17:08:12,224 INFO upgd_w_wd0005 seed=1 done: avg online acc 0.7843 (wall 737.5s) -> outputs/ipmnist_screening/confirm_full/upgd_w_wd0005_seed1.json
