WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-01 17:19:14,309 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-01 17:19:19,298 INFO running adamw_cbp seed=5 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-01 17:28:21,308 INFO adamw_cbp seed=5 task 20/200 online_acc=0.7972 elapsed=529.2s
2026-08-01 17:36:47,946 INFO adamw_cbp seed=5 task 40/200 online_acc=0.7978 elapsed=1035.9s
2026-08-01 17:44:21,591 INFO adamw_cbp seed=5 task 60/200 online_acc=0.7948 elapsed=1489.5s
2026-08-01 17:51:04,628 INFO adamw_cbp seed=5 task 80/200 online_acc=0.8022 elapsed=1892.5s
2026-08-01 17:57:52,077 INFO adamw_cbp seed=5 task 100/200 online_acc=0.8040 elapsed=2300.0s
2026-08-01 18:04:34,323 INFO adamw_cbp seed=5 task 120/200 online_acc=0.7984 elapsed=2702.2s
2026-08-01 18:11:24,717 INFO adamw_cbp seed=5 task 140/200 online_acc=0.8016 elapsed=3112.6s
2026-08-01 18:18:02,381 INFO adamw_cbp seed=5 task 160/200 online_acc=0.8028 elapsed=3510.3s
2026-08-01 18:24:34,339 INFO adamw_cbp seed=5 task 180/200 online_acc=0.8068 elapsed=3902.3s
2026-08-01 18:31:11,417 INFO adamw_cbp seed=5 task 200/200 online_acc=0.7922 elapsed=4299.3s
2026-08-01 18:31:13,024 INFO adamw_cbp seed=5 done: avg online acc 0.7984 (wall 4299.3s) -> outputs/ipmnist_screening/confirm_full/adamw_cbp_seed5.json
