WARNING:jax._src.xla_bridge:An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
2026-08-02 05:00:07,651 INFO loading MNIST from data_home=/home/shaw/milady/alberta/outputs/step2_published_mnist_openml_cache
2026-08-02 05:00:11,367 INFO running adamw_cbp_r3e5 seed=0 for 200 tasks x 5000 steps (noise_mode=step)
2026-08-02 05:02:55,724 INFO adamw_cbp_r3e5 seed=0 task 20/200 online_acc=0.7854 elapsed=157.3s
2026-08-02 05:05:30,897 INFO adamw_cbp_r3e5 seed=0 task 40/200 online_acc=0.7920 elapsed=312.4s
2026-08-02 05:08:08,007 INFO adamw_cbp_r3e5 seed=0 task 60/200 online_acc=0.8032 elapsed=469.5s
2026-08-02 05:10:42,687 INFO adamw_cbp_r3e5 seed=0 task 80/200 online_acc=0.8014 elapsed=624.2s
2026-08-02 05:13:17,225 INFO adamw_cbp_r3e5 seed=0 task 100/200 online_acc=0.7980 elapsed=778.8s
2026-08-02 05:15:54,789 INFO adamw_cbp_r3e5 seed=0 task 120/200 online_acc=0.7964 elapsed=936.3s
2026-08-02 05:18:21,998 INFO adamw_cbp_r3e5 seed=0 task 140/200 online_acc=0.7820 elapsed=1083.5s
2026-08-02 05:20:41,445 INFO adamw_cbp_r3e5 seed=0 task 160/200 online_acc=0.7854 elapsed=1223.0s
2026-08-02 05:23:00,924 INFO adamw_cbp_r3e5 seed=0 task 180/200 online_acc=0.7892 elapsed=1362.5s
2026-08-02 05:25:21,815 INFO adamw_cbp_r3e5 seed=0 task 200/200 online_acc=0.7916 elapsed=1503.4s
2026-08-02 05:25:21,869 INFO adamw_cbp_r3e5 seed=0 done: avg online acc 0.7924 (wall 1503.4s) -> outputs/ipmnist_screening/confirm_full/adamw_cbp_r3e5_seed0.json
